gid,gcode,date,home,away
0020101008,20020326DENWAS,2002-03-26,WAS,DEN
0020101009,20020326DETIND,2002-03-26,IND,DET
0020101010,20020326CHIORL,2002-03-26,ORL,CHI
0020101011,20020326NJNATL,2002-03-26,ATL,BKN
0020101012,20020326DALMIL,2002-03-26,MIL,DAL
0020101013,20020326GSWMIN,2002-03-26,MIN,GSW
0020101014,20020326HOUUTA,2002-03-26,UTA,HOU
0020101015,20020326LACSAC,2002-03-26,SAC,LAC
0020101016,20020326CLELAL,2002-03-26,LAL,CLE
0020101017,20020327GSWBOS,2002-03-27,BOS,GSW
0020101018,20020327NJNPHI,2002-03-27,PHI,BKN
0020101019,20020327ORLCHH,2002-03-27,NOP,ORL
0020101020,20020327NYKDET,2002-03-27,DET,NYK
0020101021,20020327MIATOR,2002-03-27,TOR,MIA
0020101022,20020327LALPHX,2002-03-27,PHX,LAL
0020101023,20020327MEMSEA,2002-03-27,OKC,MEM
0020101024,20020327SASPOR,2002-03-27,POR,SAS
0020101025,20020328TORATL,2002-03-28,ATL,TOR
0020101026,20020328DENMIL,2002-03-28,MIL,DEN
0020101027,20020328DALMIN,2002-03-28,MIN,DAL
0020101028,20020328PHICHI,2002-03-28,CHI,PHI
0020101029,20020328SACHOU,2002-03-28,HOU,SAC
0020101030,20020328CLEUTA,2002-03-28,UTA,CLE
0020101031,20020329MILWAS,2002-03-29,WAS,MIL
0020101032,20020329DALBOS,2002-03-29,BOS,DAL
0020101033,20020329MINNYK,2002-03-29,NYK,MIN
0020101034,20020329INDORL,2002-03-29,ORL,IND
0020101035,20020329ATLMIA,2002-03-29,MIA,ATL
0020101036,20020329SACCHH,2002-03-29,NOP,SAC
0020101037,20020329GSWDET,2002-03-29,DET,GSW
0020101038,20020329LACPHX,2002-03-29,PHX,LAC
0020101039,20020329SASSEA,2002-03-29,OKC,SAS
0020101040,20020329PORLAL,2002-03-29,LAL,POR
0020101041,20020330PHINJN,2002-03-30,BKN,PHI
0020101042,20020330CHHCLE,2002-03-30,CLE,NOP
0020101043,20020330GSWMEM,2002-03-30,MEM,GSW
0020101044,20020330DENCHI,2002-03-30,CHI,DEN
0020101045,20020330PHXHOU,2002-03-30,HOU,PHX
0020101046,20020330SEAPOR,2002-03-30,POR,OKC
0020101047,20020330UTALAC,2002-03-30,LAC,UTA
0020101048,20020331TORPHI,2002-03-31,PHI,TOR
0020101049,20020331SACATL,2002-03-31,ATL,SAC
0020101050,20020331MILBOS,2002-03-31,BOS,MIL
0020101051,20020331DALWAS,2002-03-31,WAS,DAL
0020101052,20020331NYKORL,2002-03-31,ORL,NYK
0020101053,20020331MIAIND,2002-03-31,IND,MIA
0020101054,20020331NJNMIN,2002-03-31,MIN,BKN
0020101055,20020331SASLAL,2002-03-31,LAL,SAS
0020101056,20020331DENDET,2002-03-31,DET,DEN
0020101057,20020402LALWAS,2002-04-02,WAS,LAL
0020101058,20020402PHXCLE,2002-04-02,CLE,PHX
0020101059,20020402BOSIND,2002-04-02,IND,BOS
0020101060,20020402DETMIA,2002-04-02,MIA,DET
0020101061,20020402MILATL,2002-04-02,ATL,MIL
0020101062,20020402CHHNYK,2002-04-02,NYK,NOP
0020101063,20020402SACMEM,2002-04-02,MEM,SAC
0020101064,20020402SEAHOU,2002-04-02,HOU,OKC
0020101065,20020402UTADEN,2002-04-02,DEN,UTA
0020101066,20020402PORGSW,2002-04-02,GSW,POR
0020101067,20020403MIACHH,2002-04-03,NOP,MIA
0020101068,20020403CHITOR,2002-04-03,TOR,CHI
0020101069,20020403LALNJN,2002-04-03,BKN,LAL
0020101070,20020403SACDET,2002-04-03,DET,SAC
0020101071,20020403PHXPHI,2002-04-03,PHI,PHX
0020101072,20020403WASMIL,2002-04-03,MIL,WAS
0020101073,20020403MEMMIN,2002-04-03,MIN,MEM
0020101074,20020403SEASAS,2002-04-03,SAS,OKC
0020101075,20020403LACUTA,2002-04-03,UTA,LAC
0020101076,20020404CLEORL,2002-04-04,ORL,CLE
0020101077,20020404INDATL,2002-04-04,ATL,IND
0020101078,20020404LACDAL,2002-04-04,DAL,LAC
0020101079,20020404SASHOU,2002-04-04,HOU,SAS
0020101080,20020404MINDEN,2002-04-04,DEN,MIN
0020101081,20020404NYKPOR,2002-04-04,POR,NYK
0020101082,20020405DETPHI,2002-04-05,PHI,DET
0020101083,20020405PHXIND,2002-04-05,IND,PHX
0020101084,20020405LALBOS,2002-04-05,BOS,LAL
0020101085,20020405ORLNJN,2002-04-05,BKN,ORL
0020101086,20020405MILMIA,2002-04-05,MIA,MIL
0020101087,20020405WASCHH,2002-04-05,NOP,WAS
0020101088,20020405HOUMEM,2002-04-05,MEM,HOU
0020101089,20020405TORCHI,2002-04-05,CHI,TOR
0020101090,20020405SACUTA,2002-04-05,UTA,SAC
0020101091,20020405NYKSEA,2002-04-05,OKC,NYK
0020101092,20020405DENGSW,2002-04-05,GSW,DEN
0020101093,20020406DALSAS,2002-04-06,SAS,DAL
0020101094,20020406MEMWAS,2002-04-06,WAS,MEM
0020101095,20020406CHHATL,2002-04-06,ATL,NOP
0020101096,20020406CHICLE,2002-04-06,CLE,CHI
0020101097,20020406PHXMIN,2002-04-06,MIN,PHX
0020101098,20020406GSWPOR,2002-04-06,POR,GSW
0020101099,20020407MILPHI,2002-04-07,PHI,MIL
0020101100,20020407LALMIA,2002-04-07,MIA,LAL
0020101101,20020407INDTOR,2002-04-07,TOR,IND
0020101102,20020407NYKSAC,2002-04-07,SAC,NYK
0020101103,20020407BOSNJN,2002-04-07,BKN,BOS
0020101104,20020407DENLAC,2002-04-07,LAC,DEN
0020101105,20020408HOUORL,2002-04-08,ORL,HOU
0020101106,20020408ATLDET,2002-04-08,DET,ATL
0020101107,20020408CLEIND,2002-04-08,IND,CLE
0020101108,20020408BOSCHI,2002-04-08,CHI,BOS
0020101109,20020408PORSAS,2002-04-08,SAS,POR
0020101110,20020408DALUTA,2002-04-08,UTA,DAL
0020101111,20020408LACSEA,2002-04-08,OKC,LAC
0020101112,20020408MINGSW,2002-04-08,GSW,MIN
0020101113,20020409CHHTOR,2002-04-09,TOR,NOP
0020101114,20020409ORLNYK,2002-04-09,NYK,ORL
0020101115,20020409WASNJN,2002-04-09,BKN,WAS
0020101116,20020409HOUMIA,2002-04-09,MIA,HOU
0020101117,20020409PHIMIL,2002-04-09,MIL,PHI
0020101118,20020409DENMEM,2002-04-09,MEM,DEN
0020101119,20020409PORDAL,2002-04-09,DAL,POR
0020101120,20020409SEAPHX,2002-04-09,PHX,OKC
0020101121,20020409UTALAL,2002-04-09,LAL,UTA
0020101122,20020409MINSAC,2002-04-09,SAC,MIN
0020101123,20020410MIABOS,2002-04-10,BOS,MIA
0020101124,20020410PHIWAS,2002-04-10,WAS,PHI
0020101125,20020410ATLCHH,2002-04-10,NOP,ATL
0020101126,20020410MILCLE,2002-04-10,CLE,MIL
0020101127,20020410CHIDET,2002-04-10,DET,CHI
0020101128,20020410TORIND,2002-04-10,IND,TOR
0020101129,20020410DENSAS,2002-04-10,SAS,DEN
0020101130,20020410SACGSW,2002-04-10,GSW,SAC
0020101131,20020411CHINYK,2002-04-11,NYK,CHI
0020101132,20020411NJNORL,2002-04-11,ORL,BKN
0020101133,20020411HOUDAL,2002-04-11,DAL,HOU
0020101134,20020411PORMEM,2002-04-11,MEM,POR
0020101135,20020411UTAPHX,2002-04-11,PHX,UTA
0020101136,20020411MINLAL,2002-04-11,LAL,MIN
0020101137,20020412WASPHI,2002-04-12,PHI,WAS
0020101138,20020412ATLTOR,2002-04-12,TOR,ATL
0020101139,20020412NYKBOS,2002-04-12,BOS,NYK
0020101140,20020412ORLMIA,2002-04-12,MIA,ORL
0020101141,20020412CLECHH,2002-04-12,NOP,CLE
0020101142,20020412SASDET,2002-04-12,DET,SAS
0020101143,20020412MILIND,2002-04-12,IND,MIL
0020101144,20020412PORHOU,2002-04-12,HOU,POR
0020101145,20020412GSWDEN,2002-04-12,DEN,GSW
0020101146,20020412SACLAC,2002-04-12,LAC,SAC
0020101147,20020413CLEATL,2002-04-13,ATL,CLE
0020101148,20020413SASMEM,2002-04-13,MEM,SAS
0020101149,20020413DALSEA,2002-04-13,OKC,DAL
0020101150,20020413DETCHI,2002-04-13,CHI,DET
0020101151,20020413PHXDEN,2002-04-13,DEN,PHX
0020101152,20020413MINLAC,2002-04-13,LAC,MIN
0020101153,20020413UTAGSW,2002-04-13,GSW,UTA
0020101154,20020414PHIORL,2002-04-14,ORL,PHI
0020101155,20020414INDWAS,2002-04-14,WAS,IND
0020101156,20020414NYKMIA,2002-04-14,MIA,NYK
0020101157,20020414CHHMIL,2002-04-14,MIL,NOP
0020101158,20020414NJNTOR,2002-04-14,TOR,BKN
0020101159,20020414LALPOR,2002-04-14,POR,LAL
0020101160,20020414MEMHOU,2002-04-14,HOU,MEM
0020101161,20020414DALSAC,2002-04-14,SAC,DAL
0020101162,20020415CHIPHI,2002-04-15,PHI,CHI
0020101163,20020415BOSMIN,2002-04-15,MIN,BOS
0020101164,20020415SEALAL,2002-04-15,LAL,OKC
0020101165,20020416NYKWAS,2002-04-16,WAS,NYK
0020101166,20020416INDCLE,2002-04-16,CLE,IND
0020101167,20020416DETNJN,2002-04-16,BKN,DET
0020101168,20020416CHHMIA,2002-04-16,MIA,NOP
0020101169,20020416ORLATL,2002-04-16,ATL,ORL
0020101170,20020416TORMIL,2002-04-16,MIL,TOR
0020101171,20020416UTADAL,2002-04-16,DAL,UTA
0020101172,20020416PHXSAS,2002-04-16,SAS,PHX
0020101173,20020416HOUDEN,2002-04-16,DEN,HOU
0020101174,20020416GSWSAC,2002-04-16,SAC,GSW
0020101175,20020416MEMLAC,2002-04-16,LAC,MEM
0020101176,20020417ATLBOS,2002-04-17,BOS,ATL
0020101177,20020417CHICHH,2002-04-17,NOP,CHI
0020101178,20020417CLETOR,2002-04-17,TOR,CLE
0020101179,20020417NJNNYK,2002-04-17,NYK,BKN
0020101180,20020417MIAORL,2002-04-17,ORL,MIA
0020101181,20020417MILDET,2002-04-17,DET,MIL
0020101182,20020417PHIIND,2002-04-17,IND,PHI
0020101183,20020417DENMIN,2002-04-17,MIN,DEN
0020101184,20020417SASUTA,2002-04-17,UTA,SAS
0020101185,20020417DALPHX,2002-04-17,PHX,DAL
0020101186,20020417HOUPOR,2002-04-17,POR,HOU
0020101187,20020417MEMSEA,2002-04-17,OKC,MEM
0020101188,20020417SACLAL,2002-04-17,LAL,SAC
0020101189,20020417LACGSW,2002-04-17,GSW,LAC
0020200001,20021029PHIORL,2002-10-29,ORL,PHI
0020200002,20021029CLESAC,2002-10-29,SAC,CLE
0020200003,20021029SASLAL,2002-10-29,LAL,SAS
0020200004,20021030CHIBOS,2002-10-30,BOS,CHI
0020200005,20021030MILPHI,2002-10-30,PHI,MIL
0020200006,20021030WASTOR,2002-10-30,TOR,WAS
0020200007,20021030HOUIND,2002-10-30,IND,HOU
0020200008,20021030ATLNJN,2002-10-30,BKN,ATL
0020200009,20021030ORLMIA,2002-10-30,MIA,ORL
0020200010,20021030NYKDET,2002-10-30,DET,NYK
0020200011,20021030DENMIN,2002-10-30,MIN,DEN
0020200012,20021030DALMEM,2002-10-30,MEM,DAL
0020200013,20021030UTANOH,2002-10-30,NOP,UTA
0020200014,20021030LALPOR,2002-10-30,POR,LAL
0020200015,20021030PHXSEA,2002-10-30,OKC,PHX
0020200016,20021030CLELAC,2002-10-30,LAC,CLE
0020200017,20021030SASGSW,2002-10-30,GSW,SAS
0020200018,20021031BOSWAS,2002-10-31,WAS,BOS
0020200019,20021031UTAATL,2002-10-31,ATL,UTA
0020200020,20021031PORSAC,2002-10-31,SAC,POR
0020200021,20021101INDNJN,2002-11-01,BKN,IND
0020200022,20021101NYKPHI,2002-11-01,PHI,NYK
0020200023,20021101MEMDET,2002-11-01,DET,MEM
0020200024,20021101ORLMIN,2002-11-01,MIN,ORL
0020200025,20021101NOHCHI,2002-11-01,CHI,NOP
0020200026,20021101TORSAS,2002-11-01,SAS,TOR
0020200027,20021101HOUDEN,2002-11-01,DEN,HOU
0020200028,20021101CLEPHX,2002-11-01,PHX,CLE
0020200029,20021101LALLAC,2002-11-01,LAC,LAL
0020200030,20021101SEAGSW,2002-11-01,GSW,OKC
0020200031,20021102NJNWAS,2002-11-02,WAS,BKN
0020200032,20021102CHIATL,2002-11-02,ATL,CHI
0020200033,20021102MININD,2002-11-02,IND,MIN
0020200034,20021102BOSNYK,2002-11-02,NYK,BOS
0020200035,20021102SACMEM,2002-11-02,MEM,SAC
0020200036,20021102MIANOH,2002-11-02,NOP,MIA
0020200037,20021102ORLMIL,2002-11-02,MIL,ORL
0020200038,20021102PHXDAL,2002-11-02,DAL,PHX
0020200039,20021102TORHOU,2002-11-02,HOU,TOR
0020200040,20021102GSWUTA,2002-11-02,UTA,GSW
0020200041,20021102DENPOR,2002-11-02,POR,DEN
0020200042,20021103DETLAC,2002-11-03,LAC,DET
0020200043,20021103SACMIA,2002-11-03,MIA,SAC
0020200044,20021103UTASEA,2002-11-03,OKC,UTA
0020200045,20021103PORLAL,2002-11-03,LAL,POR
0020200046,20021104CHITOR,2002-11-04,TOR,CHI
0020200047,20021104MILNYK,2002-11-04,NYK,MIL
0020200048,20021104MINNJN,2002-11-04,BKN,MIN
0020200049,20021104SASMEM,2002-11-04,MEM,SAS
0020200050,20021104GSWDAL,2002-11-04,DAL,GSW
0020200051,20021104DETPHX,2002-11-04,PHX,DET
0020200052,20021105SACORL,2002-11-05,ORL,SAC
0020200053,20021105LALCLE,2002-11-05,CLE,LAL
0020200054,20021105INDMIA,2002-11-05,MIA,IND
0020200055,20021105WASMIN,2002-11-05,MIN,WAS
0020200056,20021105SEAHOU,2002-11-05,HOU,OKC
0020200057,20021105GSWSAS,2002-11-05,SAS,GSW
0020200058,20021105ATLDEN,2002-11-05,DEN,ATL
0020200059,20021106SACNYK,2002-11-06,NYK,SAC
0020200060,20021106LACPHI,2002-11-06,PHI,LAC
0020200061,20021106CLEWAS,2002-11-06,WAS,CLE
0020200062,20021106DALTOR,2002-11-06,TOR,DAL
0020200063,20021106SEANOH,2002-11-06,NOP,OKC
0020200064,20021106BOSCHI,2002-11-06,CHI,BOS
0020200065,20021106DETUTA,2002-11-06,UTA,DET
0020200066,20021106ATLPHX,2002-11-06,PHX,ATL
0020200067,20021106NJNMIL,2002-11-06,MIL,BKN
0020200068,20021106MEMPOR,2002-11-06,POR,MEM
0020200069,20021107LALBOS,2002-11-07,BOS,LAL
0020200070,20021107MILMIN,2002-11-07,MIN,MIL
0020200071,20021107DETDEN,2002-11-07,DEN,DET
0020200072,20021108CLEPHI,2002-11-08,PHI,CLE
0020200073,20021108SEAORL,2002-11-08,ORL,OKC
0020200074,20021108NYKIND,2002-11-08,IND,NYK
0020200075,20021108LACNJN,2002-11-08,BKN,LAC
0020200076,20021108LALWAS,2002-11-08,WAS,LAL
0020200077,20021108GSWNOH,2002-11-08,NOP,GSW
0020200078,20021108DALCHI,2002-11-08,CHI,DAL
0020200079,20021108ATLUTA,2002-11-08,UTA,ATL
0020200080,20021108PORPHX,2002-11-08,PHX,POR
0020200081,20021108MEMSAC,2002-11-08,SAC,MEM
0020200082,20021109TORIND,2002-11-09,IND,TOR
0020200083,20021109WASCLE,2002-11-09,CLE,WAS
0020200084,20021109SEAMIA,2002-11-09,MIA,OKC
0020200085,20021109BOSMIN,2002-11-09,MIN,BOS
0020200086,20021109NJNCHI,2002-11-09,CHI,BKN
0020200087,20021109PHIMIL,2002-11-09,MIL,PHI
0020200088,20021109DETDAL,2002-11-09,DAL,DET
0020200089,20021109GSWHOU,2002-11-09,HOU,GSW
0020200090,20021109PORSAS,2002-11-09,SAS,POR
0020200091,20021109MEMDEN,2002-11-09,DEN,MEM
0020200092,20021110NOHNYK,2002-11-10,NYK,NOP
0020200093,20021110LACORL,2002-11-10,ORL,LAC
0020200094,20021110ATLSAC,2002-11-10,SAC,ATL
0020200095,20021111UTABOS,2002-11-11,BOS,UTA
0020200096,20021111GSWMEM,2002-11-11,MEM,GSW
0020200097,20021111PORDAL,2002-11-11,DAL,POR
0020200098,20021111MINSAS,2002-11-11,SAS,MIN
0020200099,20021112SEAWAS,2002-11-12,WAS,OKC
0020200100,20021112TORORL,2002-11-12,ORL,TOR
0020200101,20021112CLEIND,2002-11-12,IND,CLE
0020200102,20021112UTANYK,2002-11-12,NYK,UTA
0020200103,20021112LACMIA,2002-11-12,MIA,LAC
0020200104,20021112NOHDET,2002-11-12,DET,NOP
0020200105,20021112PORHOU,2002-11-12,HOU,POR
0020200106,20021112ATLLAL,2002-11-12,LAL,ATL
0020200107,20021113PHIBOS,2002-11-13,BOS,PHI
0020200108,20021113SASNJN,2002-11-13,BKN,SAS
0020200109,20021113DALCLE,2002-11-13,CLE,DAL
0020200110,20021113CHIMIL,2002-11-13,MIL,CHI
0020200111,20021113MINNOH,2002-11-13,NOP,MIN
0020200112,20021113PHXDEN,2002-11-13,DEN,PHX
0020200113,20021113SACGSW,2002-11-13,GSW,SAC
0020200114,20021114UTAWAS,2002-11-14,WAS,UTA
0020200115,20021114SASPHI,2002-11-14,PHI,SAS
0020200116,20021114ORLLAC,2002-11-14,LAC,ORL
0020200117,20021115DENTOR,2002-11-15,TOR,DEN
0020200118,20021115MILIND,2002-11-15,IND,MIL
0020200119,20021115DALBOS,2002-11-15,BOS,DAL
0020200120,20021115NJNMIA,2002-11-15,MIA,BKN
0020200121,20021115UTADET,2002-11-15,DET,UTA
0020200122,20021115MINMEM,2002-11-15,MEM,MIN
0020200123,20021115CHINOH,2002-11-15,NOP,CHI
0020200124,20021115LACPOR,2002-11-15,POR,LAC
0020200125,20021115SACSEA,2002-11-15,OKC,SAC
0020200126,20021115HOUPHX,2002-11-15,PHX,HOU
0020200127,20021115GSWLAL,2002-11-15,LAL,GSW
0020200128,20021116PHINYK,2002-11-16,NYK,PHI
0020200129,20021116MIAWAS,2002-11-16,WAS,MIA
0020200130,20021116NOHATL,2002-11-16,ATL,NOP
0020200131,20021116DALNJN,2002-11-16,BKN,DAL
0020200132,20021116SASCLE,2002-11-16,CLE,SAS
0020200133,20021116DENDET,2002-11-16,DET,DEN
0020200134,20021116INDMIN,2002-11-16,MIN,IND
0020200135,20021116MEMCHI,2002-11-16,CHI,MEM
0020200136,20021116BOSMIL,2002-11-16,MIL,BOS
0020200137,20021116ORLGSW,2002-11-16,GSW,ORL
0020200138,20021117UTATOR,2002-11-17,TOR,UTA
0020200139,20021117SEALAC,2002-11-17,LAC,OKC
0020200140,20021117WASPHI,2002-11-17,PHI,WAS
0020200141,20021117ORLSAC,2002-11-17,SAC,ORL
0020200142,20021117HOULAL,2002-11-17,LAL,HOU
0020200143,20021118DETNYK,2002-11-18,NYK,DET
0020200144,20021118DENNJN,2002-11-18,BKN,DEN
0020200145,20021118TORATL,2002-11-18,ATL,TOR
0020200146,20021118CLESAS,2002-11-18,SAS,CLE
0020200147,20021118LACGSW,2002-11-18,GSW,LAC
0020200148,20021119MIAMIL,2002-11-19,MIL,MIA
0020200149,20021119MEMMIN,2002-11-19,MIN,MEM
0020200150,20021119PHINOH,2002-11-19,NOP,PHI
0020200151,20021119LALDAL,2002-11-19,DAL,LAL
0020200152,20021119CLEHOU,2002-11-19,HOU,CLE
0020200153,20021119PHXUTA,2002-11-19,UTA,PHX
0020200154,20021119CHISAC,2002-11-19,SAC,CHI
0020200155,20021119ORLSEA,2002-11-19,OKC,ORL
0020200156,20021120NJNBOS,2002-11-20,BOS,BKN
0020200157,20021120INDTOR,2002-11-20,TOR,IND
0020200158,20021120MINATL,2002-11-20,ATL,MIN
0020200159,20021120MIADET,2002-11-20,DET,MIA
0020200160,20021120LALSAS,2002-11-20,SAS,LAL
0020200161,20021120PHIMEM,2002-11-20,MEM,PHI
0020200162,20021120UTADEN,2002-11-20,DEN,UTA
0020200163,20021120ORLPOR,2002-11-20,POR,ORL
0020200164,20021120SACLAC,2002-11-20,LAC,SAC
0020200165,20021120CHIGSW,2002-11-20,GSW,CHI
0020200166,20021121HOUDAL,2002-11-21,DAL,HOU
0020200167,20021121PORSEA,2002-11-21,OKC,POR
0020200168,20021122ORLIND,2002-11-22,IND,ORL
0020200169,20021122ATLBOS,2002-11-22,BOS,ATL
0020200170,20021122CLENJN,2002-11-22,BKN,CLE
0020200171,20021122TORPHI,2002-11-22,PHI,TOR
0020200172,20021122DETMIA,2002-11-22,MIA,DET
0020200173,20021122NYKNOH,2002-11-22,NOP,NYK
0020200174,20021122WASHOU,2002-11-22,HOU,WAS
0020200175,20021122MEMSAS,2002-11-22,SAS,MEM
0020200176,20021122PHXSAC,2002-11-22,SAC,PHX
0020200177,20021122LACDEN,2002-11-22,DEN,LAC
0020200178,20021122CHILAL,2002-11-22,LAL,CHI
0020200179,20021122MILGSW,2002-11-22,GSW,MIL
0020200180,20021123BOSATL,2002-11-23,ATL,BOS
0020200181,20021123DETIND,2002-11-23,IND,DET
0020200182,20021123NOHCLE,2002-11-23,CLE,NOP
0020200183,20021123NJNMIN,2002-11-23,MIN,BKN
0020200184,20021123WASMEM,2002-11-23,MEM,WAS
0020200185,20021123SEADAL,2002-11-23,DAL,OKC
0020200186,20021123CHIUTA,2002-11-23,UTA,CHI
0020200187,20021123DENPHX,2002-11-23,PHX,DEN
0020200188,20021123SACPOR,2002-11-23,POR,SAC
0020200189,20021124PHITOR,2002-11-24,TOR,PHI
0020200190,20021124HOULAC,2002-11-24,LAC,HOU
0020200191,20021124MIAORL,2002-11-24,ORL,MIA
0020200192,20021124MINNYK,2002-11-24,NYK,MIN
0020200193,20021124SEASAS,2002-11-24,SAS,OKC
0020200194,20021124MILLAL,2002-11-24,LAL,MIL
0020200195,20021125NOHPHI,2002-11-25,PHI,NOP
0020200196,20021125MILPHX,2002-11-25,PHX,MIL
0020200197,20021126INDWAS,2002-11-26,WAS,IND
0020200198,20021126SACCLE,2002-11-26,CLE,SAC
0020200199,20021126LALMIA,2002-11-26,MIA,LAL
0020200200,20021126SEAATL,2002-11-26,ATL,OKC
0020200201,20021126SASDEN,2002-11-26,DEN,SAS
0020200202,20021126HOUPOR,2002-11-26,POR,HOU
0020200203,20021126UTALAC,2002-11-26,LAC,UTA
0020200204,20021127CHIBOS,2002-11-27,BOS,CHI
0020200205,20021127MIAPHI,2002-11-27,PHI,MIA
0020200206,20021127LALORL,2002-11-27,ORL,LAL
0020200207,20021127NYKTOR,2002-11-27,TOR,NYK
0020200208,20021127DALDET,2002-11-27,DET,DAL
0020200209,20021127CLEMIL,2002-11-27,MIL,CLE
0020200210,20021127SACMIN,2002-11-27,MIN,SAC
0020200211,20021127SEAMEM,2002-11-27,MEM,OKC
0020200212,20021127ATLNOH,2002-11-27,NOP,ATL
0020200213,20021127DENSAS,2002-11-27,SAS,DEN
0020200214,20021127NJNPHX,2002-11-27,PHX,BKN
0020200215,20021127HOUGSW,2002-11-27,GSW,HOU
0020200216,20021128DALIND,2002-11-28,IND,DAL
0020200217,20021128NJNLAC,2002-11-28,LAC,BKN
0020200218,20021129MIAATL,2002-11-29,ATL,MIA
0020200219,20021129PHICLE,2002-11-29,CLE,PHI
0020200220,20021129TORBOS,2002-11-29,BOS,TOR
0020200221,20021129MILDET,2002-11-29,DET,MIL
0020200222,20021129WASIND,2002-11-29,IND,WAS
0020200223,20021129LALMEM,2002-11-29,MEM,LAL
0020200224,20021129GSWDEN,2002-11-29,DEN,GSW
0020200225,20021129MINUTA,2002-11-29,UTA,MIN
0020200226,20021129SASPHX,2002-11-29,PHX,SAS
0020200227,20021129LACSAC,2002-11-29,SAC,LAC
0020200228,20021129HOUSEA,2002-11-29,OKC,HOU
0020200229,20021130NOHNYK,2002-11-30,NYK,NOP
0020200230,20021130PHIWAS,2002-11-30,WAS,PHI
0020200231,20021130ATLORL,2002-11-30,ORL,ATL
0020200232,20021130CLEMIA,2002-11-30,MIA,CLE
0020200233,20021130CHIDAL,2002-11-30,DAL,CHI
0020200234,20021130UTASAS,2002-11-30,SAS,UTA
0020200235,20021130DETMIL,2002-11-30,MIL,DET
0020200236,20021130NJNPOR,2002-11-30,POR,BKN
0020200237,20021130PHXGSW,2002-11-30,GSW,PHX
0020200238,20021201INDLAC,2002-12-01,LAC,IND
0020200239,20021201TORMEM,2002-12-01,MEM,TOR
0020200240,20021201NOHBOS,2002-12-01,BOS,NOP
0020200241,20021201HOUSAC,2002-12-01,SAC,HOU
0020200242,20021201NJNSEA,2002-12-01,OKC,BKN
0020200243,20021201MINLAL,2002-12-01,LAL,MIN
0020200244,20021202BOSORL,2002-12-02,ORL,BOS
0020200245,20021202CLENYK,2002-12-02,NYK,CLE
0020200246,20021202TORDAL,2002-12-02,DAL,TOR
0020200247,20021202INDUTA,2002-12-02,UTA,IND
0020200248,20021202MIAPHX,2002-12-02,PHX,MIA
0020200249,20021203MILWAS,2002-12-03,WAS,MIL
0020200250,20021203ATLNJN,2002-12-03,BKN,ATL
0020200251,20021203NOHCHI,2002-12-03,CHI,NOP
0020200252,20021203SASHOU,2002-12-03,HOU,SAS
0020200253,20021203MINSAC,2002-12-03,SAC,MIN
0020200254,20021203MEMLAL,2002-12-03,LAL,MEM
0020200255,20021203DENGSW,2002-12-03,GSW,DEN
0020200256,20021204BOSPHI,2002-12-04,PHI,BOS
0020200257,20021204CHICLE,2002-12-04,CLE,CHI
0020200258,20021204ORLNYK,2002-12-04,NYK,ORL
0020200259,20021204WASDET,2002-12-04,DET,WAS
0020200260,20021204TORNOH,2002-12-04,NOP,TOR
0020200261,20021204SACDEN,2002-12-04,DEN,SAC
0020200262,20021204LALUTA,2002-12-04,UTA,LAL
0020200263,20021204MEMPHX,2002-12-04,PHX,MEM
0020200264,20021204DALPOR,2002-12-04,POR,DAL
0020200265,20021204INDSEA,2002-12-04,OKC,IND
0020200266,20021204MIALAC,2002-12-04,LAC,MIA
0020200267,20021205MILATL,2002-12-05,ATL,MIL
0020200268,20021205MINGSW,2002-12-05,GSW,MIN
0020200269,20021206WASORL,2002-12-06,ORL,WAS
0020200270,20021206NYKBOS,2002-12-06,BOS,NYK
0020200271,20021206CHITOR,2002-12-06,TOR,CHI
0020200272,20021206HOUNOH,2002-12-06,NOP,HOU
0020200273,20021206PHISAS,2002-12-06,SAS,PHI
0020200274,20021206MEMUTA,2002-12-06,UTA,MEM
0020200275,20021206INDPHX,2002-12-06,PHX,IND
0020200276,20021206DENSAC,2002-12-06,SAC,DEN
0020200277,20021206MIAPOR,2002-12-06,POR,MIA
0020200278,20021206DALLAL,2002-12-06,LAL,DAL
0020200279,20021207DETATL,2002-12-07,ATL,DET
0020200280,20021207MINLAC,2002-12-07,LAC,MIN
0020200281,20021207NYKWAS,2002-12-07,WAS,NYK
0020200282,20021207ORLNJN,2002-12-07,BKN,ORL
0020200283,20021207CLECHI,2002-12-07,CHI,CLE
0020200284,20021207NOHMIL,2002-12-07,MIL,NOP
0020200285,20021207PHIHOU,2002-12-07,HOU,PHI
0020200286,20021207INDDEN,2002-12-07,DEN,IND
0020200287,20021207MIASEA,2002-12-07,OKC,MIA
0020200288,20021207DALGSW,2002-12-07,GSW,DAL
0020200289,20021208PORTOR,2002-12-08,TOR,POR
0020200290,20021208PHXMEM,2002-12-08,MEM,PHX
0020200291,20021208SACSAS,2002-12-08,SAS,SAC
0020200292,20021208UTALAL,2002-12-08,LAL,UTA
0020200293,20021209ORLBOS,2002-12-09,BOS,ORL
0020200294,20021209MILCLE,2002-12-09,CLE,MIL
0020200295,20021209PHXNJN,2002-12-09,BKN,PHX
0020200296,20021209LACNOH,2002-12-09,NOP,LAC
0020200297,20021209MINDEN,2002-12-09,DEN,MIN
0020200298,20021210PORWAS,2002-12-10,WAS,POR
0020200299,20021223ATLIND,2002-12-23,IND,ATL
