season,season_prefix,Referee,Games,Total fouls,Shooting,Personal,Loose ball,Personal take,Offensive charge,Offensive,Kicked ball,Technical,Defensive goaltending,Shooting block,Defensive 3 seconds,Delay of game,Personal block,Flagrant 1,Away from play,Double technical,Clear path,Double personal,Inbound foul,Delay technical,Lane violation,Jump ball violation,Flagrant 2,Hanging technical,Unsportsmanlike technical,Taunting technical,Excess timeout technical,Double lane,Too many players technical,season_alpha,season_type,mode,max_date
2018,002,Ben Taylor,48,14.75,6.38,5.15,1.12,0.33,0.35,0.1,0.25,0.17,0.12,0.15,0.1,0.08,0.31,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Bennie Adams,48,15.1,6.5,5.08,0.88,0.31,0.46,0.27,0.35,0.4,0.02,0.15,0.12,0.06,0.27,0.06,0.06,0,0.04,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Bill Kennedy,43,12.49,4.98,4.35,0.79,0.21,0.4,0.28,0.23,0.33,0.26,0.07,0.16,0.09,0.19,0.07,0.02,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Bill Spooner,34,12.56,5.88,3.53,0.79,0.35,0.68,0.09,0.12,0.18,0.24,0.26,0.03,0.06,0.21,0.03,0,0,0.06,0.03,0.03,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Brandon Adair,6,8.67,4.5,2.67,0.33,0.33,0.17,0.17,0.33,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Brent Barnaky,52,13.12,6.12,4.31,0.65,0.27,0.48,0.15,0.23,0.15,0.04,0.1,0.15,0.15,0.19,0.06,0,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Brett Nansel,33,14.55,8.33,3.94,0.36,0.58,0.15,0.15,0.21,0.09,0.06,0.03,0.09,0.12,0.33,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Brian Forte,49,14.18,6.33,4.47,0.73,0.35,0.29,0.14,0.31,0.55,0.06,0.39,0.14,0.2,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,CJ Washington,31,13.74,6.55,4.16,0.87,0.35,0.42,0.16,0.16,0.35,0.1,0.23,0.19,0.03,0.1,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Courtney Kirkland,49,13.82,5.63,4.92,1.12,0.27,0.57,0.35,0.31,0.14,0.16,0.02,0.06,0.08,0.06,0,0.02,0.02,0,0.04,0,0,0,0.02,0,0.02,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Curtis Blair,49,12.69,5.92,4.45,0.43,0.39,0.47,0.1,0.2,0.08,0.06,0.14,0.14,0.06,0.14,0.02,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,David Guthrie,50,15.82,6.06,5.68,0.88,0.32,0.56,0.16,0.32,0.66,0.18,0.26,0.2,0.16,0.22,0.04,0.04,0.02,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Dedric Taylor,48,12.9,6.08,4.19,0.62,0.44,0.54,0.15,0.27,0.12,0.08,0.08,0.08,0.1,0.06,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Derek Richardson,40,12.95,5.5,3.98,0.6,0.65,0.52,0.15,0.2,0.05,0.25,0.38,0.22,0.1,0.17,0,0,0.03,0,0.07,0.03,0,0,0.05,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Derrick Collins,45,12.53,5.56,3.76,0.62,0.29,0.44,0.13,0.49,0.07,0.11,0.29,0.16,0.11,0.29,0,0,0.09,0.07,0,0.02,0.04,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Derrick Stafford,47,13.13,6.43,3.79,0.83,0.26,0.51,0.19,0.23,0.23,0.21,0.04,0.06,0.09,0.19,0,0.02,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Ed Malloy,47,12.55,5.77,3.89,0.49,0.4,0.45,0.17,0.34,0.3,0.15,0.19,0,0.15,0.13,0,0,0.09,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Eric Dalen,23,10.48,5.74,2.78,0.35,0.13,0.39,0.17,0.13,0.17,0.13,0.22,0.09,0.09,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Eric Lewis,49,15.76,6.35,5.69,0.76,0.43,0.53,0.1,0.2,0.45,0.18,0.14,0.29,0.14,0.27,0.02,0.04,0,0,0.08,0.06,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Gary Zielinski,49,13.57,5.65,5.14,0.59,0.33,0.41,0.04,0.43,0.1,0.12,0.04,0.31,0.18,0.08,0.04,0.02,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Gediminas Petraitis,45,11.93,5.96,3.98,0.67,0.09,0.18,0.04,0.16,0.18,0.09,0.16,0.04,0.04,0.27,0,0,0,0.04,0,0.02,0,0,0.02,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Haywoode Workman,45,13.09,5.82,4.49,0.53,0.29,0.51,0.24,0.24,0.04,0.04,0.16,0.24,0.16,0.16,0.04,0.04,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,J.T. Orr,48,14.15,6.02,4.56,1.06,0.42,0.4,0.12,0.54,0.15,0.12,0.15,0.12,0.1,0.19,0.02,0.02,0.02,0.02,0.08,0,0,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,JB DeRosa,27,11.22,5.22,3.07,0.56,0.37,0.37,0.26,0.3,0.15,0.15,0.3,0,0.26,0.19,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Jacyn Goble,40,12.2,5.88,3.75,0.6,0.2,0.28,0.2,0.2,0.48,0.17,0.1,0,0.05,0.17,0.05,0,0.03,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,James Capers,47,16.09,5.64,6.38,1.51,0.23,0.66,0.17,0.34,0.38,0.13,0.02,0.13,0.09,0.09,0.02,0,0.09,0.04,0.13,0.02,0,0,0,0,0,0,0.02,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,James Williams,46,14.39,6.11,4.67,0.91,0.43,0.54,0.07,0.22,0.37,0.28,0.15,0.2,0.2,0.07,0.07,0.07,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Jason Goldenberg,33,15.64,7.03,5.3,0.88,0.33,0.52,0.27,0.3,0.18,0.15,0.21,0.06,0.09,0.12,0.03,0,0,0.03,0,0.06,0.03,0,0.03,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Jason Phillips,23,13.7,6.74,4.78,0.83,0.17,0.3,0.09,0.13,0.17,0.3,0.13,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,John Goble,47,14.19,5.85,5.11,0.87,0.28,0.36,0.28,0.19,0.43,0.13,0.13,0.09,0.13,0.11,0.04,0.11,0.06,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Jonathan Sterling,35,11.8,5.43,3.26,0.8,0.23,0.49,0.31,0.26,0.17,0.11,0.11,0.11,0.09,0.29,0.03,0.06,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Josh Tiven,43,13.49,6.65,4.47,0.58,0.3,0.3,0.07,0.14,0.28,0.16,0.19,0.07,0.07,0.14,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Justin Van Duyne,40,14.78,6.85,4.75,0.9,0.5,0.35,0.2,0.17,0.15,0.07,0.25,0.35,0.07,0.12,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Kane Fitzgerald,45,14.27,5.71,5.29,0.84,0.16,0.38,0.29,0.2,0.36,0.07,0.13,0.18,0.24,0.2,0.07,0.02,0.04,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0.02,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Karl Lane,48,14.42,6.29,5.6,0.52,0.27,0.54,0.19,0.15,0.1,0.1,0.12,0.12,0.12,0.1,0,0.06,0,0.02,0,0.04,0.02,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Ken Mauer,49,14.65,6.92,4.8,0.71,0.41,0.49,0.14,0.16,0.22,0.14,0.16,0,0.04,0.27,0.08,0,0.04,0.02,0,0.02,0,0,0.02,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Kevin Cutler,49,12.24,5.78,4.35,0.55,0.24,0.27,0.08,0.27,0.12,0.04,0.22,0.02,0.08,0.1,0.02,0.06,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Kevin Scott,45,12.69,5.38,4.62,0.76,0.36,0.29,0.09,0.29,0.22,0.18,0.09,0,0.11,0.16,0,0.04,0.04,0.02,0,0,0.02,0,0.02,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Lauren Holtkamp,43,13.26,6.33,4.56,0.47,0.33,0.51,0.23,0.19,0.14,0.16,0.07,0.05,0.02,0.09,0.02,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Leon Wood,47,12.15,4.72,4.57,1.04,0.36,0.4,0.11,0.4,0.02,0.13,0.02,0.04,0.13,0.11,0,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Leroy Richardson,48,13.9,6.54,4.56,0.4,0.31,0.31,0.29,0.31,0.21,0.25,0.21,0.08,0.08,0.23,0.04,0,0.02,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Marat Kogut,51,13.9,6.51,4.43,0.63,0.35,0.53,0.31,0.2,0.2,0.18,0.08,0.08,0.1,0.18,0.02,0.06,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Marc Davis,50,14.3,6.42,4.84,0.68,0.22,0.26,0.12,0.28,0.5,0.2,0.14,0.18,0.18,0.08,0.04,0,0.08,0,0.04,0.02,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Mark Ayotte,50,12.62,5.6,4.86,0.36,0.38,0.22,0.08,0.26,0.16,0.14,0.14,0.04,0.02,0.24,0.1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Mark Lindsay,45,12.36,5.42,4.4,0.53,0.22,0.38,0.09,0.38,0.11,0.13,0.07,0.31,0.07,0.09,0.02,0.04,0.04,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Matt Boland,49,13.98,5,5.39,1.02,0.43,0.63,0.02,0.29,0.27,0.16,0.18,0.06,0.12,0.31,0.02,0.02,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Matt Myers,3,9.33,6.33,1.67,0.33,0,0.33,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Michael Smith,46,15.3,6.48,5.54,0.48,0.3,0.67,0.28,0.2,0.35,0.07,0.09,0.24,0.17,0.22,0.02,0.04,0.04,0.02,0,0.07,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Mike Callahan,48,12.96,5.94,4.29,0.56,0.5,0.27,0.1,0.33,0.08,0.15,0.06,0.21,0.1,0.08,0.1,0.04,0.08,0,0,0,0.04,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Mitchell Ervin,38,14.61,6.89,4.45,0.87,0.61,0.32,0.34,0.18,0.18,0.08,0.21,0.16,0.05,0.13,0.08,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Monty McCutchen,18,14.39,4.89,6.11,0.83,0.28,0.67,0.17,0.17,0.28,0.11,0.11,0.39,0.22,0.06,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Nick Buchert,49,15.61,7.06,5.16,0.9,0.41,0.39,0.12,0.24,0.27,0.16,0.1,0.18,0.14,0.18,0.02,0.06,0.08,0,0,0.06,0.02,0,0.02,0.02,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Pat Fraher,49,11.06,5.63,3.59,0.47,0.16,0.22,0.1,0.18,0.18,0.02,0.1,0.12,0.12,0.04,0.02,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Phenizee Ransom,7,9.71,3.86,3.57,0.86,0.71,0.43,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Randy Richardson,5,11,6.6,2.2,0.8,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Ray Acosta,25,12.56,6.44,4.04,0.52,0.32,0.4,0.16,0.04,0.28,0.2,0.08,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Rodney Mott,49,13.37,5.31,4.98,1.1,0.31,0.39,0.16,0.24,0.2,0.22,0.08,0.1,0.04,0.06,0,0.02,0.06,0,0.02,0.02,0.02,0,0,0.02,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Ron Garretson,52,12.19,5.42,4.17,0.65,0.42,0.44,0.04,0.23,0.17,0.15,0.13,0.12,0.06,0.1,0.02,0,0.02,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Scott Foster,47,15.66,6.45,5.47,1.13,0.32,0.38,0.3,0.36,0.21,0.26,0.23,0.15,0.09,0.17,0.04,0.02,0,0.04,0,0,0,0,0.02,0,0.02,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Scott Twardoski,46,12.74,6.22,3.96,0.61,0.35,0.46,0.09,0.15,0.15,0.11,0.15,0.22,0.07,0.13,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Scott Wall,50,12.72,6.14,3.74,0.66,0.36,0.42,0.16,0.2,0.14,0.16,0.34,0.02,0.06,0.16,0.04,0.04,0.02,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Sean Corbin,39,15.97,6.08,6.33,0.79,0.36,0.41,0.26,0.21,0.28,0.13,0.28,0.28,0.15,0.13,0.03,0.05,0.05,0.03,0.05,0.08,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Sean Wright,47,16.4,6.83,5.89,1.13,0.4,0.55,0.15,0.23,0.19,0.17,0.17,0.04,0.13,0.26,0,0.09,0.04,0.06,0,0.04,0,0.02,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Tom Washington,49,14.02,6.33,4.94,0.59,0.35,0.45,0.27,0.29,0.16,0.1,0.16,0.06,0.1,0.14,0,0,0,0,0,0.02,0.02,0,0,0.02,0,0,0,0,0,0.02,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Tony Brothers,53,14.85,6.58,4.85,0.55,0.25,0.43,0.13,0.57,0.49,0.13,0.32,0.08,0.13,0.15,0.06,0.04,0.02,0.04,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Tony Brown,44,15.66,6.18,5.34,1.09,0.25,0.52,0.34,0.25,0.27,0.23,0.2,0.16,0.23,0.36,0.07,0.07,0,0.05,0,0,0.02,0,0,0,0.02,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Tre Maddox,41,13.17,5.27,4.54,1.05,0.39,0.34,0.27,0.17,0.34,0.12,0.22,0.05,0.17,0.15,0.02,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Tyler Ford,51,15.06,6.33,5.16,1.08,0.35,0.49,0.22,0.25,0.39,0.06,0.27,0.12,0.22,0.06,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Vladimir Voyard-Tadal,7,13,6.71,4.43,0.57,0.29,0.29,0.29,0.14,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,Zach Zarba,49,14.37,6.27,4.53,1.06,0.53,0.51,0.16,0.18,0.24,0.14,0.16,0.04,0.14,0.1,0.04,0,0.12,0.06,0,0.04,0,0,0,0,0,0,0.02,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,002,NA,871,13.28,5.21,3.89,0.68,0.27,2.42,0.2,0,0.16,0,0.13,0.1,0,0.14,0.01,0.02,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Per Game,2024-03-24
2018,004,Bennie Adams,3,14.33,6.67,5.67,0.67,0,0.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Bill Kennedy,7,14.43,6,5.29,0.86,0,0.71,0,0.29,0.14,0.29,0.29,0.14,0.14,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Bill Spooner,4,12.25,7.5,3.25,0.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Brent Barnaky,2,15,8.5,6,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Brian Forte,4,12.5,5.25,6.5,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Courtney Kirkland,4,10.5,3.5,4.5,0,0,1.25,0,0.5,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,David Guthrie,8,11.25,5.12,3.5,0.5,0.12,0.38,0,0.12,0.12,0.38,0.12,0,0,0.62,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Derrick Collins,2,11,5.5,4,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Derrick Stafford,14,14.86,6.43,5.21,1,0.29,0.93,0.07,0.43,0,0.07,0.14,0,0.21,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Ed Malloy,12,13.25,5.58,5.08,1,0.42,0.42,0,0,0.25,0,0,0,0,0.08,0.17,0,0.17,0,0.08,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Eric Lewis,9,14.67,5.56,5.89,1.11,0.22,0.33,0,0.44,0.33,0.11,0.11,0,0,0.33,0,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Gary Zielinski,2,14.5,8.5,4.5,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,James Capers,13,15.23,5.69,5.77,1.54,0.08,0.38,0.08,0.46,0.23,0.15,0.08,0.08,0.15,0.23,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,James Williams,6,13.17,5.83,4.17,0.67,0.67,0,0,0.33,0.33,0.33,0.17,0.17,0,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Jason Phillips,10,13.1,5.9,5.1,0.4,0.2,0.1,0.3,0.4,0,0,0,0.2,0.2,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,John Goble,11,12.09,4.64,4.09,0.64,0.36,0.36,0,0.45,0.09,0.09,0.73,0,0.09,0.36,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Josh Tiven,8,16,7.38,5,1.38,0.75,0.12,0.12,0.12,0.38,0.12,0.25,0,0,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Kane Fitzgerald,7,16.71,6.71,6.71,1,0.14,0.29,0.14,0.29,0.29,0.14,0,0,0.29,0.14,0.14,0.14,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Karl Lane,1,13,3,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Ken Mauer,12,14.58,6.17,4.83,0.92,0.5,0.42,0,0.17,0.42,0.33,0.17,0.08,0.17,0,0.08,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Kevin Cutler,1,13,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Kevin Scott,1,21,8,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Marc Davis,13,13.62,4.92,6.31,0.54,0.08,0.15,0.15,0.15,0.38,0.23,0.08,0.15,0.08,0.23,0,0,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Mark Ayotte,4,11.75,6.75,4.25,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Mark Lindsay,2,9,3,4.5,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Mike Callahan,15,14,5.73,6.13,0.87,0.4,0.2,0.13,0,0,0,0.07,0,0,0.07,0.13,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Pat Fraher,7,10.29,4.86,3,0.71,0.29,0.29,0,0,0.14,0,0.43,0,0.14,0.29,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Rodney Mott,2,9,5.5,2.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Ron Garretson,4,11.75,4.25,5.5,1.25,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Scott Foster,13,17.08,5.38,7.08,1.08,0.31,0.77,0.15,0.54,0.23,0.15,0.31,0.08,0.15,0.62,0,0.08,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Sean Corbin,5,13.4,5.4,6,0.2,0,0,0,0.4,0.4,0.2,0.4,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Sean Wright,7,11.57,6,3.43,0.86,0,0.29,0,0.29,0,0.14,0,0,0.14,0.29,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Tom Washington,8,15.12,6.62,6.62,0.5,0,0,0.25,0.5,0.12,0.12,0.12,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Tony Brothers,9,14.89,5.56,6.22,1,0.44,0.11,0,0.22,0.33,0.11,0.33,0,0.22,0.11,0.11,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Tony Brown,4,17,9.25,5.25,1,0,0.5,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,Zach Zarba,13,15.23,6.62,5.62,0.54,0.62,0.23,0,0.46,0.15,0.38,0.08,0.08,0.08,0.15,0,0,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
2018,004,NA,62,2.55,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2017-18,Playoffs,Per Game,2024-03-24
