Referee,Team,Games,Total fouls,Shooting,Personal,Technical
Pat Fraher,PHI,37,12.702702702702704,7.162162162162162,3.6216216216216215,0.21621621621621623
Pat Fraher,PHX,30,12.766666666666667,6.5,3.4,0.23333333333333334
Pat Fraher,POR,29,13.931034482758621,6.9655172413793105,4.103448275862069,0.2413793103448276
Pat Fraher,SAC,29,12.724137931034482,6.586206896551724,3.896551724137931,0.1724137931034483
Pat Fraher,SAS,31,12.387096774193548,7.161290322580645,3.2903225806451615,0.1935483870967742
Pat Fraher,TOR,34,12.882352941176471,6.5588235294117645,3.764705882352941,0.11764705882352941
Pat Fraher,UTA,39,11.948717948717949,6.717948717948718,3,0.23076923076923078
Pat Fraher,WAS,32,12.4375,6.6875,3.75,0.1875
Pat O'Connell,ATL,2,9.5,5.5,2,0.5
Pat O'Connell,CHA,2,11.5,7,2.5,0
Pat O'Connell,CHI,1,11,6,2,0
Pat O'Connell,CLE,2,13.5,6.5,3,0
Pat O'Connell,DAL,1,11,5,4,0
Pat O'Connell,DET,2,14.5,6,4,0
Pat O'Connell,HOU,1,16,10,3,0
Pat O'Connell,IND,1,10,6,2,1
Pat O'Connell,MEM,1,9,4,4,0
Pat O'Connell,MIL,1,12,4,4,0
Pat O'Connell,MIN,1,13,7,6,0
Pat O'Connell,NYK,3,12.666666666666666,7.333333333333333,1.6666666666666667,0
Pat O'Connell,OKC,1,7,3,2,0
Pat O'Connell,ORL,1,9,8,1,0
Pat O'Connell,PHI,2,14,9,3,0
Pat O'Connell,PHX,1,17,8,4,0
Pat O'Connell,POR,1,11,4,3,0
Pat O'Connell,SAC,2,10,4.5,2.5,0
Pat O'Connell,SAS,1,9,4,4,0
Pat O'Connell,TOR,2,13.5,9.5,2,0
Pat O'Connell,UTA,1,13,7,6,0
Pat O'Connell,WAS,2,10.5,8,2,0
Phenizee Ransom,ATL,19,12.789473684210526,5.526315789473684,5.052631578947368,0.21052631578947367
Phenizee Ransom,BKN,14,13,6.642857142857143,4,0.14285714285714285
Phenizee Ransom,BOS,19,12.68421052631579,6.052631578947368,4.421052631578948,0.3684210526315789
Phenizee Ransom,CHA,24,12.041666666666666,5.541666666666667,4.666666666666667,0.125
Phenizee Ransom,CHI,19,10.421052631578947,4.894736842105263,3.8947368421052633,0.05263157894736842
Phenizee Ransom,CLE,20,11.5,4.5,5.25,0.3
Phenizee Ransom,DAL,20,11.95,5.5,4.6,0.1
Phenizee Ransom,DEN,16,12.6875,5.1875,5.0625,0.4375
Phenizee Ransom,DET,16,12.75,6.125,4.3125,0.1875
Phenizee Ransom,GSW,8,11.875,5.75,3.625,0.25
Phenizee Ransom,HOU,18,13.055555555555555,6.333333333333333,4.333333333333333,0.1111111111111111
Phenizee Ransom,IND,21,13.047619047619047,6.428571428571429,4.238095238095238,0.14285714285714285
Phenizee Ransom,LAC,13,12.461538461538462,5.538461538461538,4.6923076923076925,0.38461538461538464
Phenizee Ransom,LAL,7,12,6.428571428571429,3.5714285714285716,0
Phenizee Ransom,MEM,18,10.944444444444445,5.333333333333333,3.888888888888889,0.2222222222222222
Phenizee Ransom,MIA,16,14.6875,6.5625,5.75,0.25
Phenizee Ransom,MIL,21,11.666666666666666,5.333333333333333,4.380952380952381,0.19047619047619047
Phenizee Ransom,MIN,17,11.764705882352942,6.588235294117647,3.235294117647059,0.17647058823529413
Phenizee Ransom,NOP,12,15.416666666666666,6.75,6.333333333333333,0.25
Phenizee Ransom,NYK,20,13.35,5.5,5.55,0.1
Phenizee Ransom,OKC,17,13.058823529411764,5.705882352941177,4.470588235294118,0.11764705882352941
Phenizee Ransom,ORL,16,11.8125,5.5,4.1875,0.3125
Phenizee Ransom,PHI,17,12.823529411764707,6.352941176470588,4.588235294117647,0.35294117647058826
Phenizee Ransom,PHX,14,12,7.214285714285714,3.5,0.07142857142857142
Phenizee Ransom,POR,15,13.133333333333333,5.666666666666667,5.266666666666667,0.26666666666666666
Phenizee Ransom,SAC,15,13.4,5.8,4.933333333333334,0.3333333333333333
Phenizee Ransom,SAS,19,11,5.631578947368421,3.526315789473684,0.10526315789473684
Phenizee Ransom,TOR,10,11.9,5.4,4.6,0.1
Phenizee Ransom,UTA,18,14.055555555555555,6.222222222222222,5.611111111111111,0.16666666666666666
Phenizee Ransom,WAS,15,11.733333333333333,5.666666666666667,4.133333333333334,0.4
Randy Richardson,BKN,1,9,7,1,0
Randy Richardson,CHI,1,11,6,3,0
Randy Richardson,LAC,1,16,9,6,0
Randy Richardson,LAL,1,11,8,1,0
Randy Richardson,MEM,1,16,9,6,0
Randy Richardson,NOP,1,11,6,3,0
Randy Richardson,ORL,1,7,3,0,0
Randy Richardson,PHX,1,11,8,1,0
Randy Richardson,POR,1,7,3,0,0
Randy Richardson,TOR,1,9,7,1,0
Ray Acosta,ATL,26,12.461538461538462,6.346153846153846,3.6923076923076925,0.23076923076923078
Ray Acosta,BKN,34,11.794117647058824,6.794117647058823,3.323529411764706,0.058823529411764705
Ray Acosta,BOS,30,12.233333333333333,7.2,3.566666666666667,0.2
Ray Acosta,CHA,17,13.294117647058824,6.882352941176471,4.294117647058823,0.5294117647058824
Ray Acosta,CHI,19,11.368421052631579,5.631578947368421,3.6842105263157894,0.21052631578947367
Ray Acosta,CLE,27,12.814814814814815,6.185185185185185,4.333333333333333,0.14814814814814814
Ray Acosta,DAL,25,13.8,6.76,4.32,0.32
Ray Acosta,DEN,23,12.91304347826087,6.130434782608695,4.521739130434782,0.30434782608695654
Ray Acosta,DET,21,12.857142857142858,6.238095238095238,4.476190476190476,0.23809523809523808
Ray Acosta,GSW,21,13.80952380952381,7.142857142857143,3.5714285714285716,0.47619047619047616
Ray Acosta,HOU,17,14.294117647058824,8.117647058823529,3.764705882352941,0.4117647058823529
Ray Acosta,IND,23,13.478260869565217,5.739130434782608,4.608695652173913,0.30434782608695654
Ray Acosta,LAC,24,13.041666666666666,7.791666666666667,3.1666666666666665,0.2916666666666667
Ray Acosta,LAL,29,13.275862068965518,6.413793103448276,4.448275862068965,0.41379310344827586
Ray Acosta,MEM,24,14.125,7.541666666666667,4.375,0.4166666666666667
Ray Acosta,MIA,29,13.551724137931034,6.275862068965517,4.655172413793103,0.3448275862068966
Ray Acosta,MIL,25,13.24,7.32,4.12,0.28
Ray Acosta,MIN,21,13.19047619047619,7,3.4285714285714284,0.38095238095238093
Ray Acosta,NOP,20,13.15,7.7,3.05,0.15
Ray Acosta,NYK,30,13.4,7.333333333333333,3.9,0.16666666666666666
Ray Acosta,OKC,25,12.48,6.52,3.8,0.28
Ray Acosta,ORL,17,10.882352941176471,5.470588235294118,3.588235294117647,0.058823529411764705
Ray Acosta,PHI,23,13.043478260869565,7.478260869565218,3.1739130434782608,0.34782608695652173
Ray Acosta,PHX,27,13.37037037037037,6.814814814814815,4.592592592592593,0.48148148148148145
Ray Acosta,POR,27,12.666666666666666,6.481481481481482,3.8518518518518516,0.2962962962962963
Ray Acosta,SAC,19,13.736842105263158,7.947368421052632,3.1052631578947367,0.3157894736842105
Ray Acosta,SAS,17,11.764705882352942,6.882352941176471,3.3529411764705883,0.17647058823529413
Ray Acosta,TOR,19,13.473684210526315,6.7368421052631575,4.631578947368421,0.42105263157894735
Ray Acosta,UTA,24,12.25,6.25,4.125,0.4166666666666667
Ray Acosta,WAS,21,12.619047619047619,6.809523809523809,3.4761904761904763,0.3333333333333333
Robert Hussey,ATL,7,11.857142857142858,6.142857142857143,3.7142857142857144,0
Robert Hussey,BKN,6,13.333333333333334,6.833333333333333,4.166666666666667,0.3333333333333333
Robert Hussey,BOS,5,10.8,6.4,2.6,0.2
Robert Hussey,CHA,7,11.714285714285714,6.285714285714286,3.7142857142857144,0
Robert Hussey,CHI,5,9.4,5.6,1.8,0.4
Robert Hussey,CLE,7,13.142857142857142,7.285714285714286,4.142857142857143,0.2857142857142857
Robert Hussey,DAL,5,14,9,3.8,0
Robert Hussey,DEN,6,11.666666666666666,6.5,3.6666666666666665,0
Robert Hussey,DET,7,11.142857142857142,5.428571428571429,4,0.2857142857142857
Robert Hussey,GSW,4,9.5,5.75,2,0.25
Robert Hussey,HOU,5,10,6.4,2.6,0.2
Robert Hussey,IND,9,10.88888888888889,6,3.111111111111111,0
Robert Hussey,LAC,3,10.666666666666666,6,3,0
Robert Hussey,LAL,3,10.666666666666666,4.666666666666667,4,0
Robert Hussey,MEM,7,11.285714285714286,7.428571428571429,2.5714285714285716,0
Robert Hussey,MIA,9,10.333333333333334,6.333333333333333,2.4444444444444446,0.1111111111111111
Robert Hussey,MIL,7,12.571428571428571,6.714285714285714,4.285714285714286,0
Robert Hussey,MIN,6,11,7.666666666666667,2.5,0.16666666666666666
Robert Hussey,NOP,6,12.5,7.5,3.6666666666666665,0.16666666666666666
Robert Hussey,NYK,7,10.857142857142858,6.571428571428571,2.4285714285714284,0.2857142857142857
Robert Hussey,OKC,6,12.5,8.5,3.3333333333333335,0
Robert Hussey,ORL,6,12.333333333333334,6,5,0.16666666666666666
Robert Hussey,PHI,2,13,8.5,3,0
Robert Hussey,PHX,3,13.333333333333334,9,3,0
Robert Hussey,POR,7,11.571428571428571,7.857142857142857,2.4285714285714284,0.14285714285714285
Robert Hussey,SAC,4,13,8.25,2.75,0.5
Robert Hussey,SAS,11,12.181818181818182,7.818181818181818,2.8181818181818183,0
Robert Hussey,TOR,13,11.153846153846153,5.769230769230769,3.6923076923076925,0
Robert Hussey,UTA,7,12.142857142857142,6.857142857142857,3.857142857142857,0.14285714285714285
Robert Hussey,WAS,6,12.5,7.833333333333333,3.6666666666666665,0.16666666666666666
Rodney Mott,ATL,33,13.818181818181818,5.9393939393939394,3.9393939393939394,0.24242424242424243
Rodney Mott,BKN,28,12.928571428571429,5,4.964285714285714,0.14285714285714285
Rodney Mott,BOS,26,14.038461538461538,6.1923076923076925,4.653846153846154,0.34615384615384615
Rodney Mott,CHA,29,12.827586206896552,5.275862068965517,4.448275862068965,0.3448275862068966
Rodney Mott,CHI,29,13.482758620689655,6.137931034482759,4.620689655172414,0.06896551724137931
Rodney Mott,CLE,26,13.76923076923077,5.769230769230769,4.884615384615385,0.19230769230769232
Rodney Mott,DAL,28,15.428571428571429,6.25,5.107142857142857,0.35714285714285715
Rodney Mott,DEN,30,13.033333333333333,5.7,4.633333333333334,0.3333333333333333
Rodney Mott,DET,28,13.571428571428571,5.321428571428571,4.464285714285714,0.5714285714285714
Rodney Mott,GSW,28,13.178571428571429,6,4.071428571428571,0.35714285714285715
Rodney Mott,HOU,31,14.064516129032258,6.580645161290323,4.354838709677419,0.2903225806451613
Rodney Mott,IND,22,12.409090909090908,5.2272727272727275,4.2727272727272725,0.13636363636363635
Rodney Mott,LAC,31,13.870967741935484,6.032258064516129,4.580645161290323,0.25806451612903225
Rodney Mott,LAL,35,14.628571428571428,6.228571428571429,4.685714285714286,0.22857142857142856
Rodney Mott,MEM,31,14,6.129032258064516,4.258064516129032,0.5161290322580645
Rodney Mott,MIA,29,14.586206896551724,6.068965517241379,5.0344827586206895,0.1724137931034483
Rodney Mott,MIL,30,13.033333333333333,5.7,4.2,0.36666666666666664
Rodney Mott,MIN,22,15.136363636363637,6.2727272727272725,5.318181818181818,0.36363636363636365
Rodney Mott,NOP,28,12.071428571428571,5.571428571428571,3.857142857142857,0.07142857142857142
Rodney Mott,NYK,21,13.428571428571429,6.285714285714286,4.0476190476190474,0.047619047619047616
Rodney Mott,OKC,28,14.107142857142858,5.928571428571429,4.821428571428571,0.07142857142857142
Rodney Mott,ORL,24,13.666666666666666,5.75,4.375,0.5416666666666666
Rodney Mott,PHI,19,14.052631578947368,5.894736842105263,4.947368421052632,0.3684210526315789
Rodney Mott,PHX,38,13.736842105263158,5.7105263157894735,4.578947368421052,0.2894736842105263
Rodney Mott,POR,36,14.527777777777779,6.472222222222222,4.722222222222222,0.05555555555555555
Rodney Mott,SAC,27,14.444444444444445,6,5.074074074074074,0.4074074074074074
Rodney Mott,SAS,33,11.909090909090908,5.303030303030303,4.121212121212121,0.09090909090909091
Rodney Mott,TOR,30,13.366666666666667,5.866666666666666,4,0.1
Rodney Mott,UTA,33,12.969696969696969,5.0606060606060606,4.757575757575758,0.15151515151515152
Rodney Mott,WAS,33,13.848484848484848,6.242424242424242,4.181818181818182,0.24242424242424243
Ron Garretson,ATL,8,11.75,4.625,5,0.25
Ron Garretson,BKN,9,12.555555555555555,6.333333333333333,4,0.2222222222222222
Ron Garretson,BOS,9,13.333333333333334,5.888888888888889,4.888888888888889,0.2222222222222222
Ron Garretson,CHA,11,12.272727272727273,6,3.727272727272727,0.36363636363636365
Ron Garretson,CHI,12,13.583333333333334,6.166666666666667,4.333333333333333,0.3333333333333333
Ron Garretson,CLE,10,12.3,5.8,3.8,0.2
Ron Garretson,DAL,10,13.2,4.6,5.4,0.1
Ron Garretson,DEN,16,11.25,5.8125,3.8125,0
Ron Garretson,DET,13,10.76923076923077,5.384615384615385,3.8461538461538463,0.07692307692307693
Ron Garretson,GSW,18,12.11111111111111,5.666666666666667,4.388888888888889,0.3333333333333333
Ron Garretson,HOU,11,11.636363636363637,5.454545454545454,3.6363636363636362,0.18181818181818182
Ron Garretson,IND,10,11.2,5.2,3.4,0
Ron Garretson,LAC,15,12.8,6.266666666666667,3.533333333333333,0.06666666666666667
Ron Garretson,LAL,12,11.5,5.916666666666667,3.0833333333333335,0.25
Ron Garretson,MEM,14,12.285714285714286,5,4.571428571428571,0.21428571428571427
Ron Garretson,MIA,7,13.714285714285714,4.714285714285714,5.571428571428571,0.5714285714285714
Ron Garretson,MIL,12,10.666666666666666,5.416666666666667,3.3333333333333335,0
Ron Garretson,MIN,8,11.875,4.375,4.5,0
Ron Garretson,NOP,13,12.384615384615385,6.230769230769231,4.153846153846154,0.07692307692307693
Ron Garretson,NYK,12,11.083333333333334,5.25,3.6666666666666665,0
Ron Garretson,OKC,11,13,6.7272727272727275,3.5454545454545454,0.45454545454545453
Ron Garretson,ORL,11,12.181818181818182,6.363636363636363,3.5454545454545454,0.18181818181818182
Ron Garretson,PHI,12,12.583333333333334,6,4.416666666666667,0.08333333333333333
Ron Garretson,PHX,16,13.3125,5.9375,4.375,0.1875
Ron Garretson,POR,14,12.5,6.071428571428571,3.857142857142857,0.14285714285714285
Ron Garretson,SAC,15,11.8,5.266666666666667,4.733333333333333,0.13333333333333333
Ron Garretson,SAS,12,11.666666666666666,5.416666666666667,4.833333333333333,0.08333333333333333
Ron Garretson,TOR,9,12.222222222222221,5.444444444444445,4.666666666666667,0.1111111111111111
Ron Garretson,UTA,15,11.666666666666666,4.733333333333333,4.733333333333333,0.13333333333333333
Ron Garretson,WAS,13,12.076923076923077,5.538461538461538,4.538461538461538,0.07692307692307693
Scott Foster,ATL,33,15.303030303030303,7.0606060606060606,4.333333333333333,0.18181818181818182
Scott Foster,BKN,33,14.333333333333334,6.545454545454546,4.848484848484849,0.24242424242424243
Scott Foster,BOS,53,14.415094339622641,6.60377358490566,4.377358490566038,0.2830188679245283
Scott Foster,CHA,24,15.458333333333334,6.708333333333333,4.958333333333333,0.25
Scott Foster,CHI,23,14.391304347826088,7.173913043478261,4.565217391304348,0.21739130434782608
Scott Foster,CLE,40,15.425,6.9,5.025,0.175
Scott Foster,DAL,39,15.64102564102564,7.435897435897436,4.3076923076923075,0.3333333333333333
Scott Foster,DEN,40,14.775,7.1,4.625,0.35
Scott Foster,DET,21,14.047619047619047,6.666666666666667,4.666666666666667,0.3333333333333333
Scott Foster,GSW,49,15.326530612244898,6.489795918367347,5.346938775510204,0.4897959183673469
Scott Foster,HOU,27,15.555555555555555,7.444444444444445,4.592592592592593,0.2962962962962963
Scott Foster,IND,29,15.413793103448276,6.586206896551724,4.689655172413793,0.13793103448275862
Scott Foster,LAC,51,15.156862745098039,7.1568627450980395,4.372549019607843,0.29411764705882354
Scott Foster,LAL,48,15.666666666666666,7.458333333333333,4.479166666666667,0.4583333333333333
